STATION,NAME,DATE,,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT01,WT03,WT04,WT05,WT06,WT09,WT10,WT11,WT14
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/07/1921,,,,,0,,,33,18,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/08/1921,,,,,0,,,31,-3,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/09/1921,,,,,0,,,36,8,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/10/1921,,,,,0,,,30,18,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/11/1921,,,,,0,,,21,0,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/12/1921,,,,,0.3,,,16,-7,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/13/1921,,,,,0,,,20,14,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/14/1921,,,,,0.05,,,26,15,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/15/1921,,,,,0,,,31,23,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/16/1921,,,,,0.05,,,28,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/17/1921,,,,,0.1,,,28,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/18/1921,,,,,0.05,,,25,15,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/19/1921,,,,,0,,,20,-10,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/20/1921,,,,,0,,,11,-29,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/21/1921,,,,,0,,,6,-7,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/22/1921,,,,,0,,,4,-9,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/23/1921,,,,,0,,,15,3,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/24/1921,,,,,0,,,20,6,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/25/1921,,,,,0,,,17,11,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/26/1921,,,,,0,,,22,12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/27/1921,,,,,0,,,33,15,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/28/1921,,,,,0,,,35,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/29/1921,,,,,0,,,35,17,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/30/1921,,,,,0,,,44,15,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/01/1921,,,,,0,,,37,26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/02/1921,,,,,0,,,36,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/03/1921,,,,,0,,,27,9,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/04/1921,,,,,0,,,30,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/05/1921,,,,,0,,,40,22,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/06/1921,,,,,0,,,30,18,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/07/1921,,,,,0,,,28,14,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/08/1921,,,,,0,,,33,7,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/09/1921,,,,,0,,,36,5,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/10/1921,,,,,0,,,42,26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/11/1921,,,,,0.01,,,33,14,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/12/1921,,,,,0.05,,,39,9,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/13/1921,,,,,0.3,,,36,23,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/14/1921,,,,,0.05,,,32,27,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/15/1921,,,,,0.1,,,30,17,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/16/1921,,,,,0.1,,,22,-1,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/17/1921,,,,,0,,,19,0,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/18/1921,,,,,0,,,12,-1,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/19/1921,,,,,0,,,7,-2,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/20/1921,,,,,0,,,0,-27,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/21/1921,,,,,0,,,6,-20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/22/1921,,,,,0,,,10,-18,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/23/1921,,,,,0,,,10,-25,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/24/1921,,,,,0,,,5,-40,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/25/1921,,,,,0,,,20,-15,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/26/1921,,,,,0,,,11,-23,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/27/1921,,,,,0,,,30,-15,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/28/1921,,,,,0,,,22,1,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/29/1921,,,,,0,,,22,-21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/30/1921,,,,,0,,,30,0,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/31/1921,,,,,0.2,,,28,-5,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/01/1922,,,,,0,,,20,-26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/02/1922,,,,,0,,,36,12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/03/1922,,,,,0,,,29,-6,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/04/1922,,,,,0,,,16,-13,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/05/1922,,,,,0,,,6,-22,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/06/1922,,,,,0,,,18,-34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/07/1922,,,,,0,,,27,-13,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/08/1922,,,,,0,,,25,6,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/09/1922,,,,,0,,,35,16,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/10/1922,,,,,0,,,30,-19,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/11/1922,,,,,0.05,,,15,-10,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/12/1922,,,,,0,,,12,-26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/13/1922,,,,,0,,,30,4,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/14/1922,,,,,0,,,16,-17,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/15/1922,,,,,0,,,16,-12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/16/1922,,,,,0,,,2,-19,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/17/1922,,,,,0.1,,,-1,-21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/18/1922,,,,,0.05,,,6,-20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/19/1922,,,,,0,,,18,-6,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/20/1922,,,,,0,,,7,-24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/21/1922,,,,,0,,,-3,-34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/22/1922,,,,,0,,,-3,-51,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/23/1922,,,,,0,,,7,-45,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/24/1922,,,,,0,,,22,-9,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/25/1922,,,,,0,,,30,16,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/26/1922,,,,,0,,,33,15,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/27/1922,,,,,0,,,33,14,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/28/1922,,,,,0,,,31,12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/29/1922,,,,,0.1,,,32,16,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/30/1922,,,,,0,,,30,19,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/31/1922,,,,,0.05,,,25,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/01/1922,,,,,0.4,,,30,13,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/02/1922,,,,,0.1,,,30,7,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/03/1922,,,,,0,,,20,2,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/04/1922,,,,,0,,,29,10,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/05/1922,,,,,0,,,22,4,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/06/1922,,,,,0,,,10,5,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/07/1922,,,,,0,,,29,-28,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/08/1922,,,,,0.3,,,31,-3,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/09/1922,,,,,0.2,,,32,-2,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/10/1922,,,,,0,,,2,-10,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/11/1922,,,,,0,,,-10,-31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/12/1922,,,,,0.2,,,5,-43,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/13/1922,,,,,0,,,4,-24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/14/1922,,,,,0,,,2,-40,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/15/1922,,,,,0,,,33,-4,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/16/1922,,,,,0,,,20,-21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/17/1922,,,,,0,,,16,2,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/18/1922,,,,,0,,,20,4,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/19/1922,,,,,0.2,,,15,-5,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/20/1922,,,,,0.4,,,16,-22,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/21/1922,,,,,0,,,14,-22,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/22/1922,,,,,0,,,17,-13,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/23/1922,,,,,0,,,20,-20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/24/1922,,,,,0,,,15,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/25/1922,,,,,0,,,6,-23,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/26/1922,,,,,0,,,8,-30,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/27/1922,,,,,0,,,10,-28,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/28/1922,,,,,0,,,6,-20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/01/1922,,,,,0,,,26,-20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/02/1922,,,,,0,,,40,1,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/03/1922,,,,,0,,,50,12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/04/1922,,,,,0,,,52,15,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/05/1922,,,,,0,,,43,10,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/06/1922,,,,,0.1,,,32,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/07/1922,,,,,0,,,37,5,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/08/1922,,,,,0,,,36,4,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/09/1922,,,,,0,,,43,6,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/10/1922,,,,,0,,,50,10,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/11/1922,,,,,0,,,46,14,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/12/1922,,,,,0,,,41,29,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/13/1922,,,,,0,,,52,26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/14/1922,,,,,0,,,49,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/15/1922,,,,,0,,,44,16,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/16/1922,,,,,0,,,35,17,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/17/1922,,,,,0,,,32,21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/18/1922,,,,,0.4,,,36,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/19/1922,,,,,0,,,34,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/20/1922,,,,,0,,,28,22,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/21/1922,,,,,0,,,37,12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/22/1922,,,,,0,,,40,19,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/23/1922,,,,,0,,,37,26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/24/1922,,,,,0,,,35,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/25/1922,,,,,0.01,,,33,21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/26/1922,,,,,0,,,40,0,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/27/1922,,,,,0,,,32,10,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/28/1922,,,,,0,,,26,0,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/29/1922,,,,,0,,,32,-3,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/30/1922,,,,,0,,,39,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/31/1922,,,,,0,,,40,26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/01/1922,,,,,0.05,,,42,25,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/02/1922,,,,,0.4,,,35,31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/03/1922,,,,,0,,,,31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/04/1922,,,,,0,,,52,23,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/05/1922,,,,,0,,,44,27,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/06/1922,,,,,1.22,,,48,33,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/07/1922,,,,,0.1,,,55,34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/08/1922,,,,,0,,,59,26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/09/1922,,,,,0.15,,,51,34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/10/1922,,,,,0,,,50,31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/11/1922,,,,,0,,,46,26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/12/1922,,,,,0,,,50,21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/13/1922,,,,,0,,,45,27,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/14/1922,,,,,0.2,,,37,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/15/1922,,,,,1.7,,,50,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/16/1922,,,,,0,,,49,31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/17/1922,,,,,0,,,44,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/18/1922,,,,,0,,,37,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/19/1922,,,,,0,,,38,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/20/1922,,,,,0,,,49,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/21/1922,,,,,0,,,56,21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/22/1922,,,,,0,,,68,25,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/23/1922,,,,,0,,,67,45,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/24/1922,,,,,0,,,63,42,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/25/1922,,,,,0,,,55,35,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/26/1922,,,,,0,,,60,19,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/27/1922,,,,,0,,,64,25,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/28/1922,,,,,0,,,68,26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/29/1922,,,,,0,,,70,34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/30/1922,,,,,0,,,70,32,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/01/1922,,,,,0,,,67,35,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/02/1922,,,,,0,,,73,52,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/03/1922,,,,,0,,,72,50,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/04/1922,,,,,0,,,70,31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/05/1922,,,,,0,,,64,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/06/1922,,,,,0,,,68,45,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/07/1922,,,,,0,,,69,31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/08/1922,,,,,0,,,64,51,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/09/1922,,,,,0.8,,,74,48,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/10/1922,,,,,0,,,84,61,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/11/1922,,,,,0.1,,,80,60,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/12/1922,,,,,0,,,63,44,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/13/1922,,,,,0,,,55,39,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/14/1922,,,,,0.01,,,70,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/15/1922,,,,,0,,,75,34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/16/1922,,,,,0.28,,,57,45,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/17/1922,,,,,0.02,,,50,43,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/18/1922,,,,,0,,,63,40,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/19/1922,,,,,0,,,80,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/20/1922,,,,,0,,,81,38,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/21/1922,,,,,0,,,80,51,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/22/1922,,,,,0,,,76,50,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/23/1922,,,,,0,,,79,38,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/24/1922,,,,,0,,,80,39,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/25/1922,,,,,0,,,82,41,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/26/1922,,,,,0.25,,,83,43,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/27/1922,,,,,0,,,83,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/28/1922,,,,,0,,,73,39,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/29/1922,,,,,0,,,71,31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/30/1922,,,,,0,,,76,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/31/1922,,,,,0,,,78,51,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/01/1922,,,,,0,,,77,45,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/02/1922,,,,,0,,,78,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/03/1922,,,,,0,,,80,52,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/04/1922,,,,,0,,,86,50,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/05/1922,,,,,0,,,89,56,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/06/1922,,,,,0,,,94,52,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/07/1922,,,,,0,,,84,55,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/08/1922,,,,,0,,,65,53,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/09/1922,,,,,0.03,,,64,53,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/10/1922,,,,,0.25,,,70,53,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/11/1922,,,,,0,,,68,52,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/12/1922,,,,,0,,,80,55,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/13/1922,,,,,0,,,80,54,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/14/1922,,,,,0,,,80,44,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/15/1922,,,,,1.33,,,72,56,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/21/1922,,,,,0.02,,,75,43,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/22/1922,,,,,0.18,,,90,61,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/23/1922,,,,,0,,,90,63,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/24/1922,,,,,0,,,67,52,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/25/1922,,,,,0,,,70,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/26/1922,,,,,0.18,,,75,54,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/27/1922,,,,,0,,,80,43,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/28/1922,,,,,0,,,80,50,,,,,,,,,,,
